Id,Brand,Rooms,Floors,Rooms/ Typ_Floor,KS,QQ,K1,ADA, Total Building GSF ,, Construction_Costs , Building_Cost , 03_Concrete , 04_Masonry , 05_Metal , 06_Wood_Plastics , 07_Thermal_Moisture , 08_Openings , 09_Finishes , 10_Specialties , 11_Equipment , 12_Furnishing , 13_Special_Construction , 14_Conveying_Equipment , 21_Fire , 22_Plumbing , 23_HVAC , 26_Electrical , Site_Work , 31_Earthwork , 32_Exteriors , 33_Utilities , GC_Charges , 01_General_Requirements , Charges_Fees 
Hampton-113-4, Hampton ,113,4,33,58,27,28,8," 66,043.64 ",," $17,376,375 "," $13,088,982 "," $503,130 "," $163,202 "," $1,068,514 "," $2,361,139 "," $711,217 "," $778,478 "," $2,370,853 ", $-   ," $114,000 "," $560,936 "," $234,910 "," $248,468 "," $285,966 "," $1,437,989 "," $794,566 "," $1,455,613 "," $1,531,633 "," $395,992 "," $562,263 "," $573,378 "," $2,755,759 "," $932,398 "," $1,823,361 "
Hampton-117-4, Hampton ,117,4,34,58,27,32,8," 68,198.00 ",," $17,881,746 "," $13,462,878 "," $519,076 "," $166,015 "," $1,094,349 "," $2,436,853 "," $734,948 "," $797,910 "," $2,452,187 ", $-   ," $114,000 "," $579,022 "," $234,910 "," $248,468 "," $294,614 "," $1,481,469 "," $808,566 "," $1,500,492 "," $1,582,892 "," $409,227 "," $581,089 "," $592,576 "," $2,835,976 "," $959,511 "," $1,876,465 "
Hampton-121-4, Hampton ,121,4,35,62,27,32,8," 70,044.59 ",," $18,329,023 "," $13,795,261 "," $532,063 "," $167,897 "," $1,112,602 "," $2,500,781 "," $754,289 "," $818,541 "," $2,524,441 ", $-   ," $114,000 "," $597,109 "," $234,910 "," $248,468 "," $302,027 "," $1,524,950 "," $822,566 "," $1,540,619 "," $1,626,808 "," $420,552 "," $597,225 "," $609,031 "," $2,906,954 "," $983,509 "," $1,923,445 "
Hampton-125-4, Hampton ,125,4,36,66,27,32,8," 71,891.18 ",," $18,774,450 "," $14,126,085 "," $545,051 "," $169,781 "," $1,130,862 "," $2,564,337 "," $773,631 "," $837,973 "," $2,596,697 ", $-   ," $114,000 "," $615,195 "," $234,910 "," $248,468 "," $309,439 "," $1,568,430 "," $836,566 "," $1,580,746 "," $1,670,724 "," $431,876 "," $613,361 "," $625,487 "," $2,977,640 "," $1,007,407 "," $1,970,233 "
Hampton-129-4, Hampton ,129,4,37,70,27,32,8," 73,737.77 ",," $19,232,940 "," $14,467,916 "," $558,040 "," $171,665 "," $1,149,128 "," $2,627,896 "," $792,974 "," $857,404 "," $2,668,948 ", $-   ," $114,000 "," $633,281 "," $234,910 "," $248,468 "," $316,852 "," $1,611,911 "," $861,566 "," $1,620,873 "," $1,714,640 "," $443,201 "," $629,498 "," $641,942 "," $3,050,384 "," $1,032,007 "," $2,018,377 "
Hampton-133-4, Hampton ,133,4,38,66,31,36,8," 75,957.83 ",," $19,755,116 "," $14,854,379 "," $574,778 "," $174,801 "," $1,177,505 "," $2,707,129 "," $817,896 "," $878,035 "," $2,752,003 ", $-   ," $114,000 "," $651,367 "," $234,910 "," $248,468 "," $325,764 "," $1,655,391 "," $875,566 "," $1,666,766 "," $1,767,471 "," $456,848 "," $648,898 "," $661,725 "," $3,133,266 "," $1,060,022 "," $2,073,244 "
Hampton-137-4, Hampton ,137,4,39,70,31,36,8," 77,804.42 ",," $20,200,579 "," $15,185,234 "," $587,769 "," $176,686 "," $1,195,779 "," $2,770,693 "," $837,243 "," $897,467 "," $2,824,258 ", $-   ," $114,000 "," $669,454 "," $234,910 "," $248,468 "," $333,176 "," $1,698,872 "," $889,566 "," $1,706,893 "," $1,811,387 "," $468,172 "," $665,034 "," $678,181 "," $3,203,959 "," $1,083,922 "," $2,120,036 "
Hampton-141-4, Hampton ,141,4,40,74,31,36,8," 79,651.01 ",," $20,660,989 "," $15,528,681 "," $600,760 "," $178,572 "," $1,214,058 "," $2,834,637 "," $856,593 "," $918,098 "," $2,896,518 ", $-   ," $114,000 "," $687,540 "," $234,910 "," $248,468 "," $340,589 "," $1,742,352 "," $914,566 "," $1,747,020 "," $1,855,303 "," $479,497 "," $681,170 "," $694,636 "," $3,277,004 "," $1,108,626 "," $2,168,379 "
Hampton-145-4, Hampton ,145,4,41,74,35,36,12," 81,805.37 ",," $21,164,710 "," $15,901,210 "," $615,918 "," $180,774 "," $1,235,389 "," $2,905,936 "," $878,403 "," $937,530 "," $2,973,197 ", $-   ," $114,000 "," $705,626 "," $234,910 "," $248,468 "," $349,237 "," $1,801,359 "," $928,566 "," $1,791,898 "," $1,906,539 "," $492,709 "," $699,996 "," $713,834 "," $3,356,961 "," $1,135,650 "," $2,221,311 "
Hampton-149-4, Hampton ,149,4,42,74,35,40,12," 83,959.72 ",," $21,670,148 "," $16,275,163 "," $631,868 "," $183,589 "," $1,261,248 "," $2,981,665 "," $902,142 "," $956,961 "," $3,054,532 ", $-   ," $114,000 "," $723,712 "," $234,910 "," $248,468 "," $357,885 "," $1,844,839 "," $942,566 "," $1,836,777 "," $1,957,797 "," $505,944 "," $718,822 "," $733,032 "," $3,437,189 "," $1,162,767 "," $2,274,422 "
Hampton-153-4, Hampton ,153,4,43,78,35,40,12," 85,806.31 ",," $22,117,544 "," $16,607,646 "," $644,861 "," $185,477 "," $1,279,539 "," $3,045,616 "," $921,498 "," $977,592 "," $3,126,799 ", $-   ," $114,000 "," $741,799 "," $234,910 "," $248,468 "," $365,298 "," $1,888,320 "," $956,566 "," $1,876,904 "," $2,001,714 "," $517,269 "," $734,958 "," $749,487 "," $3,508,185 "," $1,186,771 "," $2,321,414 "
Hampton-157-4, Hampton ,157,4,44,78,39,40,12," 87,718.60 ",," $22,591,011 "," $16,960,503 "," $658,645 "," $187,686 "," $1,300,355 "," $3,112,324 "," $942,037 "," $997,024 "," $3,200,783 ", $-   ," $114,000 "," $759,885 "," $234,910 "," $248,468 "," $372,974 "," $1,931,800 "," $981,566 "," $1,918,045 "," $2,047,202 "," $529,006 "," $751,668 "," $766,528 "," $3,583,307 "," $1,212,175 "," $2,371,132 "
Hampton-161-4, Hampton ,161,4,45,78,39,44,12," 89,872.96 ",," $23,098,321 "," $17,336,032 "," $674,595 "," $190,503 "," $1,326,219 "," $3,188,432 "," $965,774 "," $1,017,655 "," $3,282,112 ", $-   ," $114,000 "," $777,971 "," $234,910 "," $248,468 "," $381,622 "," $1,975,281 "," $995,566 "," $1,962,924 "," $2,098,460 "," $542,241 "," $770,494 "," $785,726 "," $3,663,829 "," $1,239,392 "," $2,424,436 "
Hampton-165-4, Hampton ,165,4,46,82,39,44,12," 91,719.55 ",," $23,543,859 "," $17,666,949 "," $687,590 "," $192,391 "," $1,344,518 "," $3,252,012 "," $985,131 "," $1,037,086 "," $3,354,372 ", $-   ," $114,000 "," $796,057 "," $234,910 "," $248,468 "," $389,035 "," $2,018,761 "," $1,009,566 "," $2,003,051 "," $2,142,377 "," $553,565 "," $786,630 "," $802,181 "," $3,734,533 "," $1,263,297 "," $2,471,236 "
Hampton-169-4, Hampton ,169,4,47,86,39,44,12," 93,566.14 ",," $23,989,416 "," $17,997,883 "," $700,586 "," $194,281 "," $1,362,821 "," $3,315,594 "," $1,004,490 "," $1,056,518 "," $3,426,639 ", $-   ," $114,000 "," $814,144 "," $234,910 "," $248,468 "," $396,448 "," $2,062,242 "," $1,023,566 "," $2,043,178 "," $2,186,293 "," $564,890 "," $802,767 "," $818,636 "," $3,805,240 "," $1,287,202 "," $2,518,038 "
Hampton-173-4, Hampton ,173,4,48,90,39,44,12," 95,412.73 ",," $24,449,894 "," $18,341,388 "," $713,582 "," $196,170 "," $1,381,126 "," $3,379,555 "," $1,023,847 "," $1,077,149 "," $3,498,897 ", $-   ," $114,000 "," $832,230 "," $234,910 "," $248,468 "," $403,860 "," $2,105,722 "," $1,048,566 "," $2,083,305 "," $2,230,209 "," $576,215 "," $818,903 "," $835,092 "," $3,878,296 "," $1,311,909 "," $2,566,388 "
Hampton-177-4, Hampton ,177,4,49,90,39,48,12," 97,567.09 ",," $24,955,369 "," $18,715,371 "," $729,533 "," $198,987 "," $1,406,996 "," $3,455,290 "," $1,047,591 "," $1,096,581 "," $3,580,239 ", $-   ," $114,000 "," $850,316 "," $234,910 "," $248,468 "," $412,508 "," $2,149,203 "," $1,062,566 "," $2,128,183 "," $2,281,468 "," $589,450 "," $837,729 "," $854,289 "," $3,958,529 "," $1,339,028 "," $2,619,502 "
Hampton-181-4, Hampton ,181,4,50,90,43,48,12," 99,479.38 ",," $25,417,676 "," $19,058,826 "," $743,319 "," $201,198 "," $1,427,823 "," $3,522,381 "," $1,068,133 "," $1,117,212 "," $3,654,221 ", $-   ," $114,000 "," $868,402 "," $234,910 "," $248,468 "," $420,185 "," $2,192,683 "," $1,076,566 "," $2,169,325 "," $2,326,956 "," $601,187 "," $854,439 "," $871,330 "," $4,031,893 "," $1,363,832 "," $2,668,062 "
Hampton-185-4, Hampton ,185,4,51,94,43,48,12," 101,325.97 ",," $25,876,326 "," $19,400,791 "," $756,316 "," $203,089 "," $1,446,135 "," $3,585,969 "," $1,087,497 "," $1,136,643 "," $3,726,497 ", $-   ," $114,000 "," $886,489 "," $234,910 "," $248,468 "," $427,597 "," $2,236,164 "," $1,101,566 "," $2,209,452 "," $2,370,873 "," $612,512 "," $870,576 "," $887,785 "," $4,104,662 "," $1,388,440 "," $2,716,222 "
Hampton-189-4, Hampton ,189,4,52,98,43,48,12," 103,172.56 ",," $26,321,895 "," $19,731,735 "," $769,314 "," $204,979 "," $1,464,449 "," $3,649,558 "," $1,106,856 "," $1,156,075 "," $3,798,752 ", $-   ," $114,000 "," $904,575 "," $234,910 "," $248,468 "," $435,010 "," $2,279,644 "," $1,115,566 "," $2,249,579 "," $2,414,789 "," $623,836 "," $886,712 "," $904,241 "," $4,175,371 "," $1,412,346 "," $2,763,025 "
Hampton-193-4, Hampton ,193,4,53,98,43,52,12," 105,326.91 ",," $26,829,255 "," $20,107,306 "," $785,266 "," $207,797 "," $1,490,322 "," $3,725,672 "," $1,130,601 "," $1,176,706 "," $3,880,097 ", $-   ," $114,000 "," $922,661 "," $234,910 "," $248,468 "," $443,658 "," $2,323,125 "," $1,129,566 "," $2,294,458 "," $2,466,048 "," $637,071 "," $905,538 "," $923,439 "," $4,255,901 "," $1,439,566 "," $2,816,335 "
Hampton-197-4, Hampton ,197,4,54,102,43,52,12," 107,173.50 ",," $27,274,864 "," $20,438,284 "," $798,264 "," $209,688 "," $1,508,640 "," $3,789,263 "," $1,149,967 "," $1,196,138 "," $3,952,372 ", $-   ," $114,000 "," $940,747 "," $234,910 "," $248,468 "," $451,071 "," $2,366,605 "," $1,143,566 "," $2,334,585 "," $2,509,964 "," $648,396 "," $921,674 "," $939,894 "," $4,326,616 "," $1,463,474 "," $2,863,142 "
Hampton-201-4, Hampton ,201,4,55,106,43,52,12," 109,020.10 ",," $27,735,379 "," $20,781,820 "," $811,262 "," $211,580 "," $1,526,959 "," $3,853,232 "," $1,169,329 "," $1,216,769 "," $4,024,630 ", $-   ," $114,000 "," $958,833 "," $234,910 "," $248,468 "," $458,483 "," $2,410,086 "," $1,168,566 "," $2,374,712 "," $2,553,880 "," $659,721 "," $937,810 "," $956,349 "," $4,399,679 "," $1,488,183 "," $2,911,496 "
Hampton-66-5, Hampton ,66,5,17,37,14,15,5," 42,643.13 ",," $12,025,361 "," $9,334,451 "," $729,002 "," $154,840 "," $788,103 "," $1,566,616 "," $441,864 "," $549,315 "," $1,488,626 ", $-   ," $114,000 "," $348,423 "," $234,910 "," $248,468 "," $193,451 "," $921,940 "," $597,066 "," $957,828 "," $784,682 "," $206,578 "," $286,223 "," $291,881 "," $1,906,228 "," $645,326 "," $1,260,902 "
Hampton-71-5, Hampton ,71,5,18,37,14,20,5," 45,336.07 ",," $12,659,116 "," $9,816,228 "," $768,194 "," $158,228 "," $819,456 "," $1,660,171 "," $469,242 "," $574,804 "," $1,588,810 ", $-   ," $114,000 "," $371,031 "," $234,910 "," $248,468 "," $204,133 "," $976,291 "," $614,566 "," $1,013,926 "," $836,068 "," $219,940 "," $305,049 "," $311,079 "," $2,006,820 "," $679,327 "," $1,327,493 "
Hampton-76-5, Hampton ,76,5,19,37,19,20,5," 47,726.44 ",," $13,234,845 "," $10,254,979 "," $802,659 "," $160,880 "," $844,667 "," $1,742,261 "," $492,885 "," $599,093 "," $1,679,843 ", $-   ," $114,000 "," $393,639 "," $234,910 "," $248,468 "," $213,615 "," $1,030,641 "," $632,066 "," $1,065,352 "," $881,680 "," $231,800 "," $321,759 "," $328,120 "," $2,098,186 "," $710,216 "," $1,387,970 "
Hampton-81-5, Hampton ,81,5,20,42,19,20,5," 50,034.67 ",," $13,794,112 "," $10,681,453 "," $835,668 "," $163,142 "," $866,812 "," $1,820,891 "," $515,150 "," $624,582 "," $1,768,743 ", $-   ," $114,000 "," $416,246 "," $234,910 "," $248,468 "," $222,772 "," $1,084,992 "," $649,566 "," $1,115,511 "," $925,724 "," $243,253 "," $337,896 "," $344,575 "," $2,186,935 "," $740,222 "," $1,446,713 "
Hampton-86-5, Hampton ,86,5,21,47,19,20,5," 52,342.91 ",," $14,367,887 "," $11,120,150 "," $868,681 "," $165,408 "," $888,988 "," $1,899,164 "," $537,419 "," $648,872 "," $1,857,630 ", $-   ," $114,000 "," $438,854 "," $234,910 "," $248,468 "," $231,928 "," $1,139,343 "," $680,816 "," $1,165,670 "," $969,769 "," $254,706 "," $354,032 "," $361,031 "," $2,277,969 "," $771,008 "," $1,506,961 "
Hampton-91-5, Hampton ,91,5,22,47,19,25,5," 55,035.86 ",," $15,001,938 "," $11,602,176 "," $907,886 "," $168,811 "," $920,449 "," $1,992,785 "," $564,831 "," $674,361 "," $1,957,826 ", $-   ," $114,000 "," $461,462 "," $234,910 "," $248,468 "," $242,610 "," $1,193,693 "," $698,316 "," $1,221,768 "," $1,021,154 "," $268,068 "," $372,858 "," $380,229 "," $2,378,608 "," $805,025 "," $1,573,582 "
Hampton-96-5, Hampton ,96,5,23,52,19,25,5," 57,344.09 ",," $15,559,550 "," $12,027,254 "," $940,905 "," $171,083 "," $942,671 "," $2,071,086 "," $587,121 "," $698,650 "," $2,046,737 ", $-   ," $114,000 "," $484,070 "," $234,910 "," $248,468 "," $251,766 "," $1,248,044 "," $715,816 "," $1,271,927 "," $1,065,199 "," $279,521 "," $388,994 "," $396,684 "," $2,467,096 "," $834,943 "," $1,632,154 "
Hampton-101-5, Hampton ,101,5,24,52,24,25,10," 60,421.75 ",," $16,227,317 "," $12,530,234 "," $984,934 "," $174,117 "," $972,333 "," $2,164,496 "," $614,683 "," $724,139 "," $2,138,421 ", $-   ," $114,000 "," $506,678 "," $234,910 "," $248,468 "," $263,975 "," $1,321,802 "," $733,316 "," $1,333,964 "," $1,123,925 "," $294,792 "," $410,509 "," $418,624 "," $2,573,158 "," $870,764 "," $1,702,394 "
Hampton-106-5, Hampton ,106,5,25,47,29,30,10," 63,196.82 ",," $16,894,164 "," $13,038,301 "," $1,025,603 "," $177,919 "," $1,006,929 "," $2,261,621 "," $643,469 "," $748,429 "," $2,240,638 ", $-   ," $114,000 "," $529,285 "," $234,910 "," $248,468 "," $274,983 "," $1,376,153 "," $764,566 "," $1,391,330 "," $1,176,878 "," $308,561 "," $429,909 "," $438,408 "," $2,678,986 "," $906,542 "," $1,772,444 "
Hampton-111-5, Hampton ,111,5,26,52,29,30,10," 65,505.06 ",," $17,453,893 "," $13,465,163 "," $1,058,628 "," $180,199 "," $1,029,207 "," $2,340,333 "," $665,794 "," $773,918 "," $2,329,618 ", $-   ," $114,000 "," $551,893 "," $234,910 "," $248,468 "," $284,139 "," $1,430,503 "," $782,066 "," $1,441,489 "," $1,220,922 "," $320,014 "," $446,045 "," $454,863 "," $2,767,808 "," $936,573 "," $1,831,234 "
Hampton-116-5, Hampton ,116,5,27,57,29,30,10," 67,813.29 ",," $18,011,776 "," $13,890,471 "," $1,091,656 "," $182,481 "," $1,051,499 "," $2,418,678 "," $688,120 "," $798,207 "," $2,418,590 ", $-   ," $114,000 "," $574,501 "," $234,910 "," $248,468 "," $293,295 "," $1,484,854 "," $799,566 "," $1,491,648 "," $1,264,967 "," $331,467 "," $462,182 "," $471,318 "," $2,856,339 "," $966,505 "," $1,889,834 "
Hampton-121-5, Hampton ,121,5,28,62,29,30,10," 70,121.53 ",," $18,587,832 "," $14,331,088 "," $1,124,685 "," $184,765 "," $1,073,804 "," $2,497,407 "," $710,440 "," $823,696 "," $2,507,528 ", $-   ," $114,000 "," $597,109 "," $234,910 "," $248,468 "," $302,452 "," $1,539,204 "," $830,816 "," $1,541,807 "," $1,309,011 "," $342,920 "," $478,318 "," $487,774 "," $2,947,732 "," $997,413 "," $1,950,319 "
Hampton-126-5, Hampton ,126,5,29,62,29,35,10," 72,814.48 ",," $19,220,197 "," $14,811,695 "," $1,163,901 "," $188,179 "," $1,105,354 "," $2,590,706 "," $737,870 "," $847,986 "," $2,607,695 ", $-   ," $114,000 "," $619,717 "," $234,910 "," $248,468 "," $313,134 "," $1,593,555 "," $848,316 "," $1,597,904 "," $1,360,397 "," $356,282 "," $497,144 "," $506,971 "," $3,048,105 "," $1,031,340 "," $2,016,765 "
Hampton-131-5, Hampton ,131,5,30,67,29,35,10," 75,122.71 ",," $19,780,025 "," $15,238,641 "," $1,196,932 "," $190,466 "," $1,127,678 "," $2,669,448 "," $760,204 "," $873,475 "," $2,696,661 ", $-   ," $114,000 "," $642,324 "," $234,910 "," $248,468 "," $322,290 "," $1,647,906 "," $865,816 "," $1,648,063 "," $1,404,442 "," $367,735 "," $513,280 "," $523,427 "," $3,136,943 "," $1,061,376 "," $2,075,567 "
Hampton-136-5, Hampton ,136,5,31,67,34,35,10," 77,513.08 ",," $20,356,306 "," $15,677,857 "," $1,231,421 "," $193,144 "," $1,153,086 "," $2,751,660 "," $783,916 "," $897,764 "," $2,787,721 ", $-   ," $114,000 "," $664,932 "," $234,910 "," $248,468 "," $331,772 "," $1,702,256 "," $883,316 "," $1,699,490 "," $1,450,053 "," $379,595 "," $529,990 "," $540,468 "," $3,228,395 "," $1,092,295 "," $2,136,100 "
Hampton-141-5, Hampton ,141,5,32,72,34,35,10," 79,821.32 ",," $20,932,479 "," $16,118,574 "," $1,264,454 "," $195,433 "," $1,175,428 "," $2,830,412 "," $806,252 "," $923,253 "," $2,876,674 ", $-   ," $114,000 "," $687,540 "," $234,910 "," $248,468 "," $340,928 "," $1,756,607 "," $914,566 "," $1,749,649 "," $1,494,098 "," $391,048 "," $546,127 "," $556,923 "," $3,319,807 "," $1,123,210 "," $2,196,597 "
Hampton-146-5, Hampton ,146,5,33,72,34,40,10," 82,514.26 ",," $21,564,899 "," $16,599,227 "," $1,303,673 "," $198,851 "," $1,207,001 "," $2,923,726 "," $833,688 "," $947,542 "," $2,976,839 ", $-   ," $114,000 "," $710,148 "," $234,910 "," $248,468 "," $351,611 "," $1,810,958 "," $932,066 "," $1,805,747 "," $1,545,483 "," $404,410 "," $564,952 "," $576,121 "," $3,420,189 "," $1,157,139 "," $2,263,050 "
Hampton-151-5, Hampton ,151,5,34,77,34,40,10," 84,822.50 ",," $22,124,803 "," $17,026,236 "," $1,336,708 "," $201,141 "," $1,229,356 "," $3,002,486 "," $856,030 "," $973,031 "," $3,065,803 ", $-   ," $114,000 "," $732,755 "," $234,910 "," $248,468 "," $360,767 "," $1,865,308 "," $949,566 "," $1,855,906 "," $1,589,528 "," $415,863 "," $581,089 "," $592,576 "," $3,509,039 "," $1,187,180 "," $2,321,859 "
Hampton-156-5, Hampton ,156,5,35,82,34,40,10," 87,130.74 ",," $22,682,857 "," $17,451,688 "," $1,369,744 "," $203,433 "," $1,251,718 "," $3,080,874 "," $878,375 "," $997,321 "," $3,154,769 ", $-   ," $114,000 "," $755,363 "," $234,910 "," $248,468 "," $369,923 "," $1,919,659 "," $967,066 "," $1,906,065 "," $1,633,573 "," $427,316 "," $597,225 "," $609,031 "," $3,597,597 "," $1,217,121 "," $2,380,476 "
Hampton-161-5, Hampton ,161,5,36,87,34,40,10," 89,438.98 ",," $23,259,080 "," $17,892,446 "," $1,402,781 "," $205,725 "," $1,274,086 "," $3,159,642 "," $900,714 "," $1,022,810 "," $3,243,710 ", $-   ," $114,000 "," $777,971 "," $234,910 "," $248,468 "," $379,079 "," $1,974,010 "," $998,316 "," $1,956,224 "," $1,677,617 "," $438,769 "," $613,361 "," $625,487 "," $3,689,016 "," $1,248,038 "," $2,440,978 "
Hampton-166-5, Hampton ,166,5,37,82,39,45,10," 92,214.05 ",," $23,909,879 "," $18,386,993 "," $1,443,458 "," $209,535 "," $1,308,742 "," $3,256,804 "," $929,539 "," $1,047,099 "," $3,346,006 ", $-   ," $114,000 "," $800,579 "," $234,910 "," $248,468 "," $390,088 "," $2,028,360 "," $1,015,816 "," $2,013,590 "," $1,730,570 "," $452,539 "," $632,761 "," $645,270 "," $3,792,317 "," $1,282,954 "," $2,509,363 "
Hampton-171-5, Hampton ,171,5,38,87,39,45,10," 94,522.29 ",," $24,469,869 "," $18,814,075 "," $1,476,495 "," $211,828 "," $1,331,119 "," $3,335,578 "," $951,893 "," $1,072,588 "," $3,434,989 ", $-   ," $114,000 "," $823,187 "," $234,910 "," $248,468 "," $399,244 "," $2,082,711 "," $1,033,316 "," $2,063,749 "," $1,774,614 "," $463,992 "," $648,898 "," $661,725 "," $3,881,180 "," $1,312,999 "," $2,568,181 "
Hampton-176-5, Hampton ,176,5,39,92,39,45,10," 96,830.52 ",," $25,044,271 "," $19,253,299 "," $1,509,534 "," $214,122 "," $1,353,501 "," $3,413,978 "," $974,240 "," $1,096,878 "," $3,523,939 ", $-   ," $114,000 "," $845,794 "," $234,910 "," $248,468 "," $408,400 "," $2,137,061 "," $1,064,566 "," $2,113,908 "," $1,818,659 "," $475,445 "," $665,034 "," $678,181 "," $3,972,312 "," $1,343,818 "," $2,628,494 "
Hampton-181-5, Hampton ,181,5,40,92,44,45,15," 99,523.47 ",," $25,677,586 "," $19,734,707 "," $1,548,079 "," $216,800 "," $1,379,619 "," $3,502,316 "," $999,384 "," $1,122,367 "," $3,618,388 ", $-   ," $114,000 "," $868,402 "," $234,910 "," $248,468 "," $419,082 "," $2,210,819 "," $1,082,066 "," $2,170,006 "," $1,870,044 "," $488,806 "," $683,860 "," $697,378 "," $4,072,835 "," $1,377,796 "," $2,695,040 "
Hampton-186-5, Hampton ,186,5,41,92,44,50,15," 102,216.41 ",," $26,310,100 "," $20,215,438 "," $1,587,302 "," $220,221 "," $1,411,219 "," $3,595,646 "," $1,026,833 "," $1,146,656 "," $3,718,569 ", $-   ," $114,000 "," $891,010 "," $234,910 "," $248,468 "," $429,765 "," $2,265,170 "," $1,099,566 "," $2,226,103 "," $1,921,430 "," $502,168 "," $702,685 "," $716,576 "," $4,173,232 "," $1,411,730 "," $2,761,502 "
Hampton-191-5, Hampton ,191,5,42,97,44,50,15," 104,524.65 ",," $26,870,126 "," $20,642,551 "," $1,620,341 "," $222,517 "," $1,433,614 "," $3,674,431 "," $1,049,191 "," $1,172,145 "," $3,807,546 ", $-   ," $114,000 "," $913,618 "," $234,910 "," $248,468 "," $438,921 "," $2,319,521 "," $1,117,066 "," $2,276,262 "," $1,965,474 "," $513,621 "," $718,822 "," $733,032 "," $4,262,101 "," $1,441,777 "," $2,820,324 "
Hampton-196-5, Hampton ,196,5,43,97,49,50,15," 106,915.02 ",," $27,462,872 "," $21,095,640 "," $1,654,837 "," $225,203 "," $1,459,074 "," $3,756,676 "," $1,072,919 "," $1,196,435 "," $3,898,613 ", $-   ," $114,000 "," $936,226 "," $234,910 "," $248,468 "," $448,403 "," $2,373,871 "," $1,148,316 "," $2,327,689 "," $2,011,086 "," $525,482 "," $735,532 "," $750,072 "," $4,356,146 "," $1,473,581 "," $2,882,565 "
Hampton-201-5, Hampton ,201,5,44,97,49,55,15," 109,607.96 ",," $28,097,255 "," $21,577,945 "," $1,694,060 "," $228,625 "," $1,490,678 "," $3,850,386 "," $1,100,366 "," $1,221,924 "," $3,998,786 ", $-   ," $114,000 "," $958,833 "," $234,910 "," $248,468 "," $459,085 "," $2,428,222 "," $1,165,816 "," $2,383,787 "," $2,062,472 "," $538,844 "," $754,358 "," $769,270 "," $4,456,838 "," $1,507,616 "," $2,949,222 "
LivSmart-65-3, LivSmart ,65,3,24,39,8,18,5," 35,127.51 ",," $11,421,820 "," $8,515,774 "," $341,924 "," $248,900 "," $684,774 "," $1,409,417 "," $450,827 "," $500,593 "," $1,496,857 ", $-   ," $114,000 "," $343,901 "," $234,910 "," $248,468 "," $165,649 "," $898,086 "," $538,566 "," $838,902 "," $1,097,073 "," $284,525 "," $402,298 "," $410,251 "," $1,808,973 "," $613,038 "," $1,195,934 "
LivSmart-68-3, LivSmart ,68,3,25,39,8,21,5," 36,684.42 ",," $11,796,192 "," $8,779,752 "," $353,766 "," $250,388 "," $699,431 "," $1,461,319 "," $467,975 "," $515,167 "," $1,553,218 ", $-   ," $114,000 "," $357,466 "," $234,910 "," $248,468 "," $172,231 "," $930,697 "," $549,066 "," $871,652 "," $1,148,054 "," $297,661 "," $421,035 "," $429,358 "," $1,868,385 "," $633,124 "," $1,235,260 "
LivSmart-71-3, LivSmart ,71,3,26,42,8,21,5," 37,902.33 ",," $12,128,836 "," $9,019,759 "," $363,584 "," $251,904 "," $713,489 "," $1,505,870 "," $482,842 "," $530,940 "," $1,603,299 ", $-   ," $114,000 "," $371,031 "," $234,910 "," $248,468 "," $177,381 "," $963,307 "," $559,566 "," $899,169 "," $1,187,951 "," $307,953 "," $435,693 "," $444,306 "," $1,921,126 "," $650,974 "," $1,270,151 "
LivSmart-74-3, LivSmart ,74,3,27,45,8,21,5," 39,120.24 ",," $12,459,639 "," $9,258,215 "," $373,403 "," $253,420 "," $727,556 "," $1,550,050 "," $497,713 "," $545,514 "," $1,653,386 ", $-   ," $114,000 "," $384,595 "," $234,910 "," $248,468 "," $182,530 "," $995,917 "," $570,066 "," $926,686 "," $1,227,848 "," $318,245 "," $450,350 "," $459,253 "," $1,973,577 "," $668,726 "," $1,304,851 "
LivSmart-77-3, LivSmart ,77,3,28,45,11,21,5," 40,388.37 ",," $12,797,959 "," $9,501,346 "," $383,525 "," $254,935 "," $741,724 "," $1,595,515 "," $512,909 "," $561,287 "," $1,703,949 ", $-   ," $114,000 "," $398,160 "," $234,910 "," $248,468 "," $187,892 "," $1,028,528 "," $580,566 "," $954,978 "," $1,269,386 "," $328,958 "," $465,612 "," $474,816 "," $2,027,227 "," $686,880 "," $1,340,347 "
LivSmart-80-3, LivSmart ,80,3,29,45,11,24,5," 41,945.28 ",," $13,172,532 "," $9,765,494 "," $395,382 "," $256,432 "," $756,451 "," $1,647,460 "," $530,082 "," $575,861 "," $1,760,317 ", $-   ," $114,000 "," $411,725 "," $234,910 "," $248,468 "," $194,475 "," $1,061,138 "," $591,066 "," $987,728 "," $1,320,368 "," $342,095 "," $484,349 "," $493,924 "," $2,086,670 "," $706,977 "," $1,379,694 "
LivSmart-83-3, LivSmart ,83,3,30,48,11,24,5," 43,163.19 ",," $13,503,416 "," $10,004,017 "," $405,207 "," $257,952 "," $770,543 "," $1,691,656 "," $544,961 "," $590,434 "," $1,810,413 ", $-   ," $114,000 "," $425,289 "," $234,910 "," $248,468 "," $199,624 "," $1,093,749 "," $601,566 "," $1,015,245 "," $1,360,265 "," $352,387 "," $499,007 "," $508,871 "," $2,139,134 "," $724,732 "," $1,414,402 "
